Fecha,Divisa,Precio de emisión,Valor liquidativo,Valor liquidativo anterior,Variación,Variación %,Acciones en circulación,Patrimonio de la clase de acción,Patrimonio del fondo,Entradas netas en el día
08/07/2022,EUR,"153,6000","153,6000","152,2100","1,3900","0,91","1.463.142,09","224.731.515,45","1.149.026.513,53","-93.438,22"
07/07/2022,EUR,"152,2100","152,2100","151,0100","1,2000","0,79","1.463.755,96","222.800.682,74","1.138.569.535,80","156.028,30"
06/07/2022,EUR,"151,0100","151,0100","151,4500","-0,4400","-0,29","1.462.722,73","220.890.549,89","1.123.611.806,99","187.413,55"
05/07/2022,EUR,"151,4500","151,4500","149,7000","1,7500","1,17","1.461.485,27","221.347.543,76","1.125.747.262,44","89.740,27"
01/07/2022,EUR,"149,7000","149,7000","150,6200","-0,9200","-0,61","1.460.885,80","218.694.619,35","1.111.863.426,82","1.015.752,93"
30/06/2022,EUR,"150,6200","150,6200","150,6600","-0,0400","-0,03","1.454.141,99","219.019.314,27","1.117.873.620,69","239.013,66"
29/06/2022,EUR,"150,6600","150,6600","152,2400","-1,5800","-1,04","1.452.555,55","218.842.493,00","1.117.934.409,30","267.419,85"
28/06/2022,EUR,"152,2400","152,2400","152,6000","-0,3600","-0,24","1.450.798,98","220.873.242,16","1.127.899.926,34","275.550,45"
27/06/2022,EUR,"152,6000","152,6000","150,2600","2,3400","1,56","1.448.993,28","221.109.822,91","1.143.496.435,93","261.105,66"
24/06/2022,EUR,"150,2600","150,2600","149,9900","0,2700","0,18","1.447.255,58","217.460.236,35","1.126.048.715,89","280.837,77"
22/06/2022,EUR,"149,9900","149,9900","148,8000","1,1900","0,80","1.445.383,21","216.787.685,36","1.118.238.733,99","-47.218,99"
21/06/2022,EUR,"148,8000","148,8000","148,9500","-0,1500","-0,10",,,,
17/06/2022,EUR,"148,9500","148,9500","151,1300","-2,1800","-1,44","1.444.749,74","215.199.895,70","1.109.577.005,10","332.204,76"
15/06/2022,EUR,"151,1300","151,1300","151,8400","-0,7100","-0,47","1.442.551,60","218.013.277,40","1.125.064.128,07","179.350,25"
14/06/2022,EUR,"151,8400","151,8400","154,9400","-3,1000","-2,00",,,,
13/06/2022,EUR,"154,9400","154,9400","156,7200","-1,7800","-1,14","1.440.074,54","223.123.622,33","1.152.888.377,57","158.656,04"
10/06/2022,EUR,"156,7200","156,7200","158,1100","-1,3900","-0,88","1.439.062,18","225.533.446,86","1.165.668.570,29","116.381,75"
09/06/2022,EUR,"158,1100","158,1100","159,2000","-1,0900","-0,68","1.438.326,10","227.407.635,11","1.176.022.541,71","491.130,33"
08/06/2022,EUR,"159,2000","159,2000","158,4300","0,7700","0,49","1.435.241,11","228.486.186,74","1.183.039.949,33","323.780,88"
07/06/2022,EUR,"158,4300","158,4300","159,3700","-0,9400","-0,59","1.433.197,43","227.057.218,90","1.175.845.800,11","1.031.019,32"
03/06/2022,EUR,"159,3700","159,3700","158,2600","1,1100","0,70","1.426.728,08","227.377.664,26","1.181.468.906,83","503.374,45"
02/06/2022,EUR,"158,2600","158,2600","158,7300","-0,4700","-0,30","1.423.547,40","225.293.498,49","1.171.954.472,14","364.732,63"
01/06/2022,EUR,"158,7300","158,7300","158,8600","-0,1300","-0,08","1.421.249,58","225.598.233,31","1.192.714.621,58","692.293,43"
31/05/2022,EUR,"158,8600","158,8600","156,3300","2,5300","1,62","1.416.891,70","225.093.387,17","1.192.344.016,96","404.988,28"
27/05/2022,EUR,"156,3300","156,3300","153,9500","2,3800","1,55","1.414.301,10","221.100.648,81","1.172.987.757,33","528.118,59"
25/05/2022,EUR,"153,9500","153,9500","154,0000","-0,0500","-0,03","1.410.870,65","217.205.499,37","1.154.531.147,09","410.177,03"
24/05/2022,EUR,"154,0000","154,0000","153,3500","0,6500","0,42","1.408.207,16","216.863.265,62","1.152.116.684,67","656.258,33"
23/05/2022,EUR,"153,3500","153,3500","153,9600","-0,6100","-0,40","1.403.927,68","215.290.464,33","1.151.461.187,00","178.595,45"
20/05/2022,EUR,"153,9600","153,9600","154,5000","-0,5400","-0,35","1.402.767,67","215.974.070,11","1.155.545.614,96","644.255,70"
19/05/2022,EUR,"154,5000","154,5000","158,2200","-3,7200","-2,35","1.398.597,73","216.076.731,68","1.158.156.885,23","425.374,02"
18/05/2022,EUR,"158,2200","158,2200","156,5600","1,6600","1,06","1.395.909,23","220.860.495,24","1.185.385.827,33","291.048,61"
17/05/2022,EUR,"156,5600","156,5600","157,0100","-0,4500","-0,29","1.394.050,21","218.248.868,06","1.191.582.935,12","266.361,04"
16/05/2022,EUR,"157,0100","157,0100","155,0200","1,9900","1,28","1.392.353,75","218.609.275,83","1.195.862.466,95","401.987,81"
13/05/2022,EUR,"155,0200","155,0200","154,0600","0,9600","0,62","1.389.760,61","215.440.900,66","1.077.143.061,42","200.139,68"
12/05/2022,EUR,"154,0600","154,0600","155,6000","-1,5400","-0,99","1.388.461,51","213.900.206,03","1.070.096.213,06","249.878,11"
11/05/2022,EUR,"155,6000","155,6000","155,8800","-0,2800","-0,18","1.386.855,61","215.800.104,92","1.077.042.985,72","18.755,68"
10/05/2022,EUR,"155,8800","155,8800","160,0600","-4,1800","-2,61","1.386.735,29","216.167.977,51","1.080.159.681,45","229.257,78"
06/05/2022,EUR,"160,0600","160,0600","163,2000","-3,1400","-1,92","1.385.302,96","221.728.943,90","1.108.465.734,87","280.707,98"
05/05/2022,EUR,"163,2000","163,2000","161,6000","1,6000","0,99","1.383.582,94","225.797.437,99","1.128.869.693,93","311.612,30"
04/05/2022,EUR,"161,6000","161,6000","161,3700","0,2300","0,14","1.381.654,65","223.277.659,81","1.117.029.320,69","424.291,82"
03/05/2022,EUR,"161,3700","161,3700","160,5700","0,8000","0,50","1.379.025,34","222.539.851,01","1.114.316.148,07","221.725,21"
02/05/2022,EUR,"160,5700","160,5700","163,7900","-3,2200","-1,97","1.377.644,47","221.209.534,68","1.103.308.019,18","138.285,00"
29/04/2022,EUR,"163,7900","163,7900","161,9700","1,8200","1,12","1.376.800,19","225.502.064,42","1.124.725.077,64","280.507,07"
28/04/2022,EUR,"161,9700","161,9700","161,1700","0,8000","0,50","1.375.068,34","222.719.713,94","1.111.406.912,64","-20.161,27"
27/04/2022,EUR,"161,1700","161,1700","163,8800","-2,7100","-1,65","1.375.193,44","221.638.551,14","1.082.079.659,52","580.929,28"
26/04/2022,EUR,"163,8800","163,8800","162,7100","1,1700","0,72","1.371.648,59","224.787.946,17","1.098.702.271,37","147.860,19"
25/04/2022,EUR,"162,7100","162,7100","165,5000","-2,7900","-1,69","1.370.739,86","223.035.609,79","1.090.358.354,74","200.812,32"
22/04/2022,EUR,"165,5000","165,5000","166,6700","-1,1700","-0,70","1.369.526,49","226.660.567,37","1.107.801.408,15","380.317,66"
21/04/2022,EUR,"166,6700","166,6700","166,5900","0,0800","0,05","1.367.244,63","227.880.723,53","1.114.444.821,72","635.845,41"
20/04/2022,EUR,"166,5900","166,5900","164,6400","1,9500","1,18","1.363.427,80","227.127.435,87","1.109.751.660,38","134.788,36"
19/04/2022,EUR,"164,6400","164,6400","164,6000","0,0400","0,02","1.361.073,44","224.030.550,54","1.095.005.249,32","0,00"
14/04/2022,EUR,"164,6000","164,6000","164,1900","0,4100","0,25","1.361.073,44","224.030.550,54","1.095.005.249,32","190.549,34"
13/04/2022,EUR,"164,1900","164,1900","164,2900","-0,1000","-0,06","1.356.927,24","222.925.287,77","1.069.811.858,58","0,00"
12/04/2022,EUR,"164,2900","164,2900","165,4600","-1,1700","-0,71","1.356.927,24","222.925.287,77","1.069.811.858,58","573.735,22"
11/04/2022,EUR,"165,4600","165,4600","166,4300","-0,9700","-0,58","1.353.459,72","223.950.114,45","1.076.502.572,04","840.025,96"
08/04/2022,EUR,"166,4300","166,4300","165,6200","0,8100","0,49","1.348.412,40","224.420.322,25","1.081.346.263,36","687.749,15"
07/04/2022,EUR,"165,6200","165,6200","166,2700","-0,6500","-0,39","1.344.259,83","222.639.156,55","1.074.376.174,75","432.488,05"
06/04/2022,EUR,"166,2700","166,2700","167,0900","-0,8200","-0,49","1.341.658,71","223.083.392,15","1.074.421.444,30","588.980,34"
05/04/2022,EUR,"167,0900","167,0900","165,9400","1,1500","0,69","1.338.133,78","223.587.576,48","1.077.766.843,64","333.110,70"
04/04/2022,EUR,"165,9400","165,9400","164,9100","1,0300","0,62","1.336.126,36","221.717.531,65","1.068.033.912,13","-325.938,71"
01/04/2022,EUR,"164,9100","164,9100","165,9000","-0,9900","-0,60","1.338.102,83","220.659.857,16","1.059.508.880,53","160.659,96"
31/03/2022,EUR,"165,9000","165,9000","166,8800","-0,9800","-0,59","1.337.134,41","221.836.232,45","1.063.970.719,22","670.931,89"
30/03/2022,EUR,"166,8800","166,8800","167,3400","-0,4600","-0,27","1.333.113,97","222.472.262,02","1.067.717.943,70","942.501,73"
29/03/2022,EUR,"167,3400","167,3400","166,1000","1,2400","0,75","1.327.481,71","222.137.957,24","1.069.001.672,39","2.007.914,74"
28/03/2022,EUR,"166,1000","166,1000","165,0100","1,0900","0,66","1.315.393,12","218.486.764,16","1.058.130.100,42","1.070.690,23"
25/03/2022,EUR,"165,0100","165,0100","164,1800","0,8300","0,51","1.308.904,48","215.977.725,94","1.049.647.821,34","145.095,71"
24/03/2022,EUR,"164,1800","164,1800","165,4200","-1,2400","-0,75","1.308.020,72","214.754.824,62","1.043.584.080,71","161.225,69"
23/03/2022,EUR,"165,4200","165,4200","164,6900","0,7300","0,44","1.307.046,08","216.213.035,37","1.050.424.444,45","92.852,05"
22/03/2022,EUR,"164,6900","164,6900","163,3800","1,3100","0,80","1.306.482,28","215.162.124,97","1.044.418.418,33","-226.686,55"
21/03/2022,EUR,"163,3800","163,3800","162,3300","1,0500","0,65","1.307.869,76","213.675.232,64","1.034.893.699,90","-5.279,99"
18/03/2022,EUR,"162,3300","162,3300","161,4700","0,8600","0,53","1.307.902,29","212.306.879,99","1.027.299.173,46","-39.242,02"
17/03/2022,EUR,"161,4700","161,4700","160,1300","1,3400","0,84","1.308.145,32","211.228.237,66","1.021.406.781,96","-293.467,90"
16/03/2022,EUR,"160,1300","160,1300","157,6500","2,4800","1,57","1.309.583,22","206.457.218,29","994.062.053,53","0,00"
15/03/2022,EUR,"157,6500","157,6500","158,4200","-0,7700","-0,49","1.309.583,22","206.457.218,29","994.062.053,53","-149.493,91"
14/03/2022,EUR,"158,4200","158,4200","159,8900","-1,4700","-0,92","1.310.526,87","207.611.280,28","998.711.091,01","-138.337,66"
11/03/2022,EUR,"159,8900","159,8900","159,4300","0,4600","0,29","1.311.392,08","209.674.517,04","990.008.519,46","-279.779,47"
10/03/2022,EUR,"159,4300","159,4300","156,6300","2,8000","1,79","1.313.146,95","209.349.818,83","984.514.027,61","-232.224,82"
09/03/2022,EUR,"156,6300","156,6300","156,6600","-0,0300","-0,02","1.314.629,59","205.908.639,70","967.591.580,58","-276.050,71"
08/03/2022,EUR,"156,6600","156,6600","158,8800","-2,2200","-1,40","1.316.391,69","206.228.051,58","968.453.179,73","12.960,95"
07/03/2022,EUR,"158,8800","158,8800","158,7400","0,1400","0,09","1.316.310,11","209.130.238,58","981.941.375,29","-259.016,75"
04/03/2022,EUR,"158,7400","158,7400","159,4500","-0,7100","-0,45","1.317.941,81","209.214.663,41","981.307.481,63","-867.624,34"
03/03/2022,EUR,"159,4500","159,4500","157,5600","1,8900","1,20","1.323.383,17","211.016.646,65","986.194.340,23","-173.045,86"
02/03/2022,EUR,"157,5600","157,5600","158,3500","-0,7900","-0,50","1.324.481,46","208.690.097,67","975.022.552,23","-1.894.877,34"
01/03/2022,EUR,"158,3500","158,3500","158,8500","-0,5000","-0,31","1.336.447,84","211.632.148,69","981.818.899,80","-969.090,11"
28/02/2022,EUR,"158,8500","158,8500","156,7100","2,1400","1,37","1.344.155,69","210.637.476,19","970.413.290,40","0,00"
25/02/2022,EUR,"156,7100","156,7100","155,1900","1,5200","0,98","1.344.155,69","210.637.476,19","970.413.290,40","-62.790,08"
24/02/2022,EUR,"155,1900","155,1900","157,0600","-1,8700","-1,19","1.344.560,29","208.657.352,83","959.157.473,09","229.871,15"
23/02/2022,EUR,"157,0600","157,0600","157,8500","-0,7900","-0,50","1.343.096,70","210.951.523,42","969.828.674,53","366.610,84"
22/02/2022,EUR,"157,8500","157,8500","159,4100","-1,5600","-0,98","1.340.774,17","211.635.800,44","973.791.788,63","288.422,43"
18/02/2022,EUR,"159,4100","159,4100","161,5900","-2,1800","-1,35","1.338.964,86","213.450.999,31","983.030.399,16","95.491,57"
17/02/2022,EUR,"161,5900","161,5900","161,3100","0,2800","0,17","1.338.373,91","216.268.434,26","1.004.268.446,00","273.471,77"
16/02/2022,EUR,"161,3100","161,3100","159,9600","1,3500","0,84","1.336.678,59","215.616.335,31","1.000.013.368,19","397.577,70"
15/02/2022,EUR,"159,9600","159,9600","159,9800","-0,0200","-0,01","1.334.193,11","213.414.659,74","989.984.864,35","281.180,47"
14/02/2022,EUR,"159,9800","159,9800","162,1200","-2,1400","-1,32","1.332.435,51","213.157.269,14","988.509.769,64","18.140,65"
11/02/2022,EUR,"162,1200","162,1200","163,7800","-1,6600","-1,01","1.332.323,62","216.002.069,67","1.001.090.683,65","83.054,13"
10/02/2022,EUR,"163,7800","163,7800","162,5600","1,2200","0,75","1.331.816,51","218.126.908,52","1.010.186.529,89","205.113,59"
09/02/2022,EUR,"162,5600","162,5600","161,5800","0,9800","0,61","1.330.554,74","216.298.904,50","1.001.926.750,34","-1.729.859,51"
08/02/2022,EUR,"161,5800","161,5800","161,4200","0,1600","0,10","1.341.260,64","216.716.144,42","1.001.256.721,68","194.196,79"
07/02/2022,EUR,"161,4200","161,4200","160,5700","0,8500","0,53","1.340.057,59","216.309.417,15","998.501.870,63","223.313,45"
04/02/2022,EUR,"160,5700","160,5700","164,5500","-3,9800","-2,42","1.338.666,83","214.946.080,89","992.310.806,95","133.214,22"
03/02/2022,EUR,"164,5500","164,5500","164,0400","0,5100","0,31","1.337.857,27","220.148.951,58","1.016.484.357,83","167.703,45"
02/02/2022,EUR,"164,0400","164,0400","163,2700","0,7700","0,47","1.336.834,93","219.295.480,74","1.010.934.261,76","135.842,99"
01/02/2022,EUR,"163,2700","163,2700","161,8700","1,4000","0,86","1.336.002,92","218.133.285,57","1.007.628.080,13","-626.052,91"
31/01/2022,EUR,"161,8700","161,8700","159,3700","2,5000","1,57","1.339.870,55","216.888.404,51","995.949.828,38","-1.401.427,83"
28/01/2022,EUR,"159,3700","159,3700","159,3100","0,0600","0,04","1.348.664,10","214.942.879,40","981.457.449,74","-721.119,88"
27/01/2022,EUR,"159,3100","159,3100","159,2500","0,0600","0,04","1.353.190,62","215.571.545,37","981.700.188,91","-770.538,61"
26/01/2022,EUR,"159,2500","159,2500","160,1000","-0,8500","-0,53","1.358.029,16","216.263.839,31","990.072.168,83","132.326,04"
25/01/2022,EUR,"160,1000","160,1000","160,3800","-0,2800","-0,17","1.357.202,64","217.285.286,71","994.957.442,58","-535.241,81"
24/01/2022,EUR,"160,3800","160,3800","162,7700","-2,3900","-1,47","1.360.539,98","218.197.725,26","996.686.039,86","151.633,89"
21/01/2022,EUR,"162,7700","162,7700","164,1200","-1,3500","-0,82","1.359.608,40","221.306.711,93","1.010.519.832,05","-44.083,27"
20/01/2022,EUR,"164,1200","164,1200","165,0300","-0,9100","-0,55",,,,
19/01/2022,EUR,"165,0300","165,0300","166,7000","-1,6700","-1,00","1.354.343,17","223.501.066,98","1.018.736.812,39","56.516,79"
18/01/2022,EUR,"166,7000","166,7000","166,5300","0,1700","0,10","1.354.004,14","225.707.012,85","1.028.112.536,04","640.901,99"
14/01/2022,EUR,"166,5300","166,5300","168,0500","-1,5200","-0,90","1.350.155,57","224.846.577,61","1.024.057.654,58","237.455,06"
13/01/2022,EUR,"168,0500","168,0500","168,4900","-0,4400","-0,26","1.348.742,57","226.660.021,31","1.032.257.754,96","370.218,00"
12/01/2022,EUR,"168,4900","168,4900","167,6100","0,8800","0,53","1.346.545,30","226.878.251,62","1.034.666.389,09","97.145,41"
11/01/2022,EUR,"167,6100","167,6100","167,9500","-0,3400","-0,20","1.345.965,70","225.595.049,40","1.028.759.132,08","12.177,82"
10/01/2022,EUR,"167,9500","167,9500","168,7100","-0,7600","-0,45","1.345.893,19","226.048.703,52","1.029.680.467,07","140.025,52"
07/01/2022,EUR,"168,7100","168,7100","168,9100","-0,2000","-0,12","1.345.063,22","226.922.558,74","1.033.329.814,02","315.653,33"
06/01/2022,EUR,"168,9100","168,9100","171,9600","-3,0500","-1,77","1.343.194,45","226.876.165,34","1.033.178.762,68","438.000,84"
05/01/2022,EUR,"171,9600","171,9600","172,2800","-0,3200","-0,19","1.340.647,34","230.540.589,09","1.048.790.414,82","1.882.726,22"
04/01/2022,EUR,"172,2800","172,2800","171,0200","1,2600","0,74","1.329.719,05","229.077.673,09","1.044.542.892,50","1.055.050,35"
03/01/2022,EUR,"171,0200","171,0200","172,0900","-1,0700","-0,62","1.323.549,88","226.349.048,72","1.034.526.000,87","0,00"
30/12/2021,EUR,"172,0900","172,0900","171,7100","0,3800","0,22","1.316.380,54","226.533.000,58","1.039.090.791,16","363.309,02"
29/12/2021,EUR,"171,7100","171,7100","171,4200","0,2900","0,17","1.314.264,71","225.670.957,05","1.035.804.024,01","663.901,71"
28/12/2021,EUR,"171,4200","171,4200","169,7000","1,7200","1,01","1.310.391,76","224.630.894,56","1.032.563.910,36","773.661,90"
27/12/2021,EUR,"169,7000","169,7000","168,5900","1,1100","0,66","1.305.832,76","221.603.486,00","1.018.035.979,14","418.450,74"
23/12/2021,EUR,"168,5900","168,5900","167,1500","1,4400","0,86","1.303.350,70","219.733.923,86","1.009.753.593,71","49.572,16"
22/12/2021,EUR,"167,1500","167,1500","165,3800","1,7700","1,07","1.303.054,12","217.800.647,01","1.000.818.747,06","347.672,75"
21/12/2021,EUR,"165,3800","165,3800","166,0100","-0,6300","-0,38","1.300.951,86","215.157.686,05","989.907.953,50","203.772,43"
20/12/2021,EUR,"166,0100","166,0100","167,3000","-1,2900","-0,77","1.299.724,39","215.764.298,98","990.124.519,67","274.350,39"
17/12/2021,EUR,"167,3000","167,3000","168,9600","-1,6600","-0,98","1.298.084,52","217.167.767,54","993.835.183,86","307.751,72"
16/12/2021,EUR,"168,9600","168,9600","167,1400","1,8200","1,09","1.296.263,07","219.012.277,81","999.703.058,11","231.658,75"
15/12/2021,EUR,"167,1400","167,1400","167,8800","-0,7400","-0,44","1.294.877,05","216.427.915,38","987.515.654,84","387.935,85"
14/12/2021,EUR,"167,8800","167,8800","169,4800","-1,6000","-0,94","1.292.566,26","216.990.264,50","993.669.461,43","51.710,27"
13/12/2021,EUR,"169,4800","169,4800","168,2400","1,2400","0,74","1.292.261,15","219.013.420,68","1.001.706.284,80","9.776,57"
10/12/2021,EUR,"168,2400","168,2400","169,1400","-0,9000","-0,53","1.292.203,04","217.400.108,41","993.871.764,77","282.587,12"
09/12/2021,EUR,"169,1400","169,1400","169,5900","-0,4500","-0,27","1.290.532,31","218.278.759,21","998.525.364,39","234.429,11"
08/12/2021,EUR,"169,5900","169,5900","167,0200","2,5700","1,54","1.289.149,98","218.632.763,60","999.101.810,90","-42.916,75"
07/12/2021,EUR,"167,0200","167,0200","165,0000","2,0200","1,22","1.289.406,94","215.357.273,40","981.718.251,19","271.659,61"
06/12/2021,EUR,"165,0000","165,0000","166,4300","-1,4300","-0,86","1.287.760,52","212.474.393,05","970.089.092,79","567.035,35"
03/12/2021,EUR,"166,4300","166,4300","165,0200","1,4100","0,85","1.284.353,47","213.757.428,04","979.832.537,31","342.149,05"
02/12/2021,EUR,"165,0200","165,0200","166,2400","-1,2200","-0,73","1.282.280,09","211.606.291,08","1.076.027.781,98","68.340,85"
01/12/2021,EUR,"166,2400","166,2400","167,5000","-1,2600","-0,75","1.281.868,99","213.098.780,99","1.082.238.175,27","373.225,51"
30/11/2021,EUR,"167,5000","167,5000","167,5300","-0,0300","-0,02","1.279.640,78","214.343.451,99","1.088.781.025,12","1.227.419,61"
29/11/2021,EUR,"167,5300","167,5300","169,7900","-2,2600","-1,33","1.272.314,21","213.146.859,83","1.087.095.173,75","1.268.604,82"
26/11/2021,EUR,"169,7900","169,7900","171,1200","-1,3300","-0,78","1.264.842,60","214.762.647,51","1.101.142.111,90","299.341,81"
24/11/2021,EUR,"171,1200","171,1200","171,0400","0,0800","0,05","1.263.093,29","216.146.328,65","1.108.701.320,05","498.090,26"
23/11/2021,EUR,"171,0400","171,0400","172,3000","-1,2600","-0,73","1.260.181,16","215.535.758,14","1.106.614.672,51","540.644,55"
22/11/2021,EUR,"172,3000","172,3000","172,3000","0,0000","0,00","1.257.043,35","216.584.609,36","1.113.123.217,96","504.778,76"
19/11/2021,EUR,"172,3000","172,3000","171,6200","0,6800","0,40","1.254.113,70","216.085.108,11","1.111.103.305,30","72.600,42"
18/11/2021,EUR,"171,6200","171,6200","172,0600","-0,4400","-0,26","1.253.690,67","215.163.472,22","1.105.775.468,05","202.636,37"
17/11/2021,EUR,"172,0600","172,0600","171,4000","0,6600","0,39","1.252.512,97","215.506.359,30","1.106.833.783,05","529.232,24"
16/11/2021,EUR,"171,4000","171,4000","170,4500","0,9500","0,56","1.247.911,37","212.701.683,20","1.090.706.493,85","0,00"
15/11/2021,EUR,"170,4500","170,4500","169,6000","0,8500","0,50","1.247.911,37","212.701.683,20","1.090.706.493,85","103.462,65"
12/11/2021,EUR,"169,6000","169,6000","168,7900","0,8100","0,48","1.247.301,33","211.537.897,53","1.084.803.579,52","-51.378,33"
10/11/2021,EUR,"168,7900","168,7900","169,0600","-0,2700","-0,16","1.247.605,73","210.584.646,74","1.078.558.754,83","677.852,53"
09/11/2021,EUR,"169,0600","169,0600","169,4200","-0,3600","-0,21","1.243.596,19","210.245.652,60","1.078.745.032,39","71.724,56"
08/11/2021,EUR,"169,4200","169,4200","169,7400","-0,3200","-0,19","1.243.172,83","210.615.334,90","1.080.271.589,85","356.131,06"
05/11/2021,EUR,"169,7400","169,7400","168,6500","1,0900","0,65","1.241.074,74","210.662.571,74","1.080.815.432,77","1.164.372,10"
04/11/2021,EUR,"168,6500","168,6500","167,3200","1,3300","0,79","1.234.170,66","208.140.982,02","1.071.873.296,43","0,00"
03/11/2021,EUR,"167,3200","167,3200","167,0600","0,2600","0,16","1.234.832,92","206.618.240,34","1.060.188.247,86","226.722,19"
02/11/2021,EUR,"167,0600","167,0600","165,3800","1,6800","1,02","1.230.942,51","203.568.062,27","1.053.174.601,65","0,00"
29/10/2021,EUR,"165,3800","165,3800","165,3200","0,0600","0,04","1.230.942,51","203.568.062,27","1.053.174.601,65","764.733,72"
28/10/2021,EUR,"165,3200","165,3200","165,5400","-0,2200","-0,13","1.226.316,73","202.737.861,25","1.052.447.557,97","915.474,36"
27/10/2021,EUR,"165,5400","165,5400","165,1800","0,3600","0,22","1.220.786,50","202.090.483,90","1.052.611.264,16","2.131.039,18"
26/10/2021,EUR,"165,1800","165,1800","164,1100","1,0700","0,65","1.207.885,19","199.524.311,78","1.046.314.297,46","710.126,14"
25/10/2021,EUR,"164,1100","164,1100","163,9900","0,1200","0,07","1.203.558,05","197.518.983,55","1.036.844.068,48","-65.073,14"
22/10/2021,EUR,"163,9900","163,9900","163,3500","0,6400","0,39","1.203.954,86","197.440.832,07","1.034.365.754,70","-145.800,36"
21/10/2021,EUR,"163,3500","163,3500","163,6000","-0,2500","-0,15","1.204.847,43","196.810.669,02","1.029.594.615,05","220.737,06"
20/10/2021,EUR,"163,6000","163,6000","162,8200","0,7800","0,48","1.203.498,18","196.889.432,94","1.029.676.935,05","357.581,46"
19/10/2021,EUR,"162,8200","162,8200","162,6900","0,1300","0,08","1.201.302,00","195.595.934,73","1.025.939.842,79","221.889,44"
18/10/2021,EUR,"162,6900","162,6900","161,8300","0,8600","0,53","1.199.938,12","195.223.845,13","1.021.964.950,93","296.629,37"
15/10/2021,EUR,"161,8300","161,8300","159,8000","2,0300","1,27","1.198.105,15","193.890.269,12","1.015.526.610,80","63.030,04"
14/10/2021,EUR,"159,8000","159,8000","159,1300","0,6700","0,42","1.197.710,72","191.388.466,43","1.002.607.877,04","-2.397,96"
13/10/2021,EUR,"159,1300","159,1300","158,7500","0,3800","0,24","1.197.725,79","190.598.476,34","996.217.055,38","235.581,02"
12/10/2021,EUR,"158,7500","158,7500","160,0200","-1,2700","-0,79","1.196.241,81","189.906.226,47","993.037.664,53","-244.305,09"
08/10/2021,EUR,"160,0200","160,0200","158,7700","1,2500","0,79","1.197.768,53","191.670.354,78","1.001.104.141,20","44.028,70"
07/10/2021,EUR,"158,7700","158,7700","157,6900","1,0800","0,68","1.197.491,22","190.129.990,30","992.629.096,55","150.358,18"
06/10/2021,EUR,"157,6900","157,6900","156,8400","0,8500","0,54","1.196.678,72","187.683.385,68","980.132.301,45","0,00"
05/10/2021,EUR,"156,8400","156,8400","157,8100","-0,9700","-0,61","1.194.591,35","188.519.276,22","984.772.581,79","0,00"
04/10/2021,EUR,"157,8100","157,8100","157,5700","0,2400","0,15","1.194.591,35","188.519.276,22","984.772.581,79","-33.540,56"
01/10/2021,EUR,"157,5700","157,5700","159,1000","-1,5300","-0,96","1.194.804,21","188.268.080,04","985.752.286,15","492.032,81"
30/09/2021,EUR,"159,1000","159,1000","158,3500","0,7500","0,47","1.191.711,61","189.600.352,89","994.416.117,23","226.880,74"
29/09/2021,EUR,"158,3500","158,3500","160,4300","-2,0800","-1,30","1.190.278,82","188.486.480,62","988.978.578,65","-39.187,62"
28/09/2021,EUR,"160,4300","160,4300","161,3700","-0,9400","-0,58","1.190.523,09","191.001.034,87","1.001.670.712,22","-57.628,93"
27/09/2021,EUR,"161,3700","161,3700","160,9700","0,4000","0,25","1.190.311,72","191.598.864,40","1.004.090.225,59","0,00"
24/09/2021,EUR,"160,9700","160,9700","160,1200","0,8500","0,53","1.190.311,72","191.598.864,40","1.004.090.225,59","-259.656,25"
23/09/2021,EUR,"160,1200","160,1200","158,9600","1,1600","0,73","1.191.933,35","190.856.395,06","998.926.172,60","261.284,64"
22/09/2021,EUR,"158,9600","158,9600","159,0200","-0,0600","-0,04","1.190.289,64","189.203.166,24","991.400.687,04","67.726,03"
21/09/2021,EUR,"159,0200","159,0200","160,4600","-1,4400","-0,90","1.189.863,74","189.211.615,97","992.118.153,08","94.803,58"
20/09/2021,EUR,"160,4600","160,4600","161,3900","-0,9300","-0,58","1.189.272,92","190.836.484,65","1.000.335.704,65","226.580,78"
17/09/2021,EUR,"161,3900","161,3900","161,5100","-0,1200","-0,07","1.187.868,99","191.713.036,42","1.005.691.030,03","-48.136,85"
16/09/2021,EUR,"161,5100","161,5100","160,6600","0,8500","0,53","1.188.167,03","191.898.767,45","1.004.224.071,63","159.923,88"
15/09/2021,EUR,"160,6600","160,6600","160,9800","-0,3200","-0,20","1.187.171,61","190.729.195,47","998.977.460,51","302.510,86"
14/09/2021,EUR,"160,9800","160,9800","161,1400","-0,1600","-0,10","1.185.292,43","190.806.298,07","1.000.726.117,36","218.717,25"
13/09/2021,EUR,"161,1400","161,1400","161,1500","-0,0100","-0,01","1.183.935,12","190.781.136,62","1.000.214.610,38","59.232,66"
10/09/2021,EUR,"161,1500","161,1500","161,3600","-0,2100","-0,13","1.183.567,55","190.737.488,99","1.000.062.922,96","186.216,66"
09/09/2021,EUR,"161,3600","161,3600","161,7000","-0,3400","-0,21","1.182.413,51","190.799.208,49","1.001.332.243,68","338.004,34"
08/09/2021,EUR,"161,7000","161,7000","162,3500","-0,6500","-0,40","1.180.323,19","190.862.751,78","1.002.656.809,38","-338.179,43"
